cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
06.035.038/0001-86,INDIVIDUAL," ","itensProposta_9b5f30f9-d74c-4fff-bcf7-88098433052c.csv","EXTRA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI","ADROALDO MACHADO","ADROALDO MACHADO"," "
05.782.733/0001-49,INDIVIDUAL," ","itensProposta_34f78180-1f38-4fba-ab9f-40613ed710a7.csv","CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.","CLÁUDIO PEREIRA DO ROSÁRIO","CLÁUDIO PEREIRA DO ROSÁRIO"," "
00.088.317/0001-21,INDIVIDUAL," ","itensProposta_33b935fa-bac1-451d-b78c-633158d1c973.csv","Victória Comércio de Produtos Hospitalares Ltda.",,," "
03.652.030/0001-70,INDIVIDUAL," ","itensProposta_07d8e624-9ee5-445c-9b78-da48fcfca853.csv","CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA","DOUGLAS MARTIN","DOUGLAS MARTIN"," "
01.571.702/0001-98,INDIVIDUAL," ","itensProposta_0c6ad75c-6dbf-4c45-8f03-d609001e87d2.csv","HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA",,," "
44.734.671/0001-51,INDIVIDUAL," ","itensProposta_9a322513-7060-489d-b78e-4895265bc93e.csv","Cristália Produtos Químicos e Farmacêuticos Ltda","ANDRÉ RODRIGUES","ANDRÉ RODRIGUES"," "
85.247.385/0001-49,INDIVIDUAL," ","itensProposta_f04da7e0-021a-44d0-8686-c12ce28762ba.csv","PROSAUDE DISTRIBUIDORA DE MEDICAMENTOS  EIRELI","JUSTO GOYA DORNELLES JUNIOR","JUSTO GOYA DORNELLES JUNIOR"," "
73.663.650/0001-90,INDIVIDUAL," ","itensProposta_1049de5e-702c-4dba-80fa-bd1fe2332c25.csv","RANBAXY FARMACEUTICA LTDA",,," "
81.706.251/0001-98,INDIVIDUAL," ","itensProposta_22cdc97b-1be7-4b28-a75a-4fada4ca857a.csv","PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA","FERNANDO DE LACERDA","FERNANDO DE LACERDA"," "
67.729.178/0004-91,INDIVIDUAL," ","itensProposta_8a3f93e7-df41-4448-9e39-f4bae83dd5cf.csv","COMERCIAL CIRURGICA RIOCLARENSE LTDA","JOSÉ DE OLIVEIRA SAMPAIO","JOSÉ DE OLIVEIRA SAMPAIO"," "
09.944.371/0001-04,INDIVIDUAL," ","itensProposta_28bc0bff-bb60-48de-87a0-929a187f890b.csv","Sulmedic Comércio de Medicamentos Ltda","ANDRÉ CARLOS BEHNKE","ANDRÉ CARLOS BEHNKE"," "
13.568.558/0001-10,INDIVIDUAL," ","itensProposta_e00e2060-fdc5-4753-a5fc-9d16db0e4bf4.csv","Andrômeda Distribuidora de Medicamentos Ltda","LUIZ LOURENÇO DE LIMA","LUIZ LOURENÇO DE LIMA"," "
03.612.312/0004-97,INDIVIDUAL," ","itensProposta_774afdfe-4e13-4d32-bf98-2973f4bb9f12.csv","NUTRIPORT COMERCIAL LTDA","FRANTIESKA MENDES MAIA","FRANTIESKA MENDES MAIA"," "
81.887.838/0006-55,INDIVIDUAL," ","itensProposta_c77bf2a3-e92b-4707-82a8-43be57fa77a7.csv","PROFARMA SPECIALTY S.A","CLÁUDIA REGINA DA SILVA PIVETTA","CLÁUDIA REGINA DA SILVA PIVETTA"," "
49.475.833/0012-50,INDIVIDUAL," ","itensProposta_8bda5776-fdb3-4dd1-9f8f-412621b3aa11.csv","BIOLAB SANUS FARMACÊUTICA LTDA","FABIO ANTONIO FRUTUOZO","FABIO ANTONIO FRUTUOZO"," "
12.889.035/0001-02,INDIVIDUAL," ","itensProposta_99b243ed-e6e1-4e7d-8573-ed13c4a16233.csv","INOVAMED HOSPITALAR LTDA",,," "
13.485.130/0001-03,INDIVIDUAL," ","itensProposta_bf80ab08-68f8-4415-ae53-ecb26badfd7a.csv","PHARMA LOG PRODUTOS FARMACEUTICOS EIRELI","MARCOS RODRIGO GONÇALVES","MARCOS RODRIGO GONÇALVES"," "
08.183.359/0001-53,INDIVIDUAL," ","itensProposta_663d78a0-21b7-4a71-80e3-1f57b3660853.csv","PRODIET NUTRIÇÃO CLÍNICA LTDA",,," "
92.132.786/0001-19,INDIVIDUAL," ","itensProposta_df5e0c23-3f2d-4087-9470-055e972e469a.csv","CRISTAL DISTRIBUIDORA DE MEDICAMENTOS LTDA",,," "
04.217.590/0001-60,INDIVIDUAL," ","itensProposta_06e80a25-29f8-4745-b6a6-6c2a6de7c95b.csv","ANGAÍ DISTRIB. DE MEDICAMENTOS LTDA",,," "
94.516.671/0002-34,INDIVIDUAL," ","itensProposta_f0bbaae4-9a60-4060-b669-f19f40ae303c.csv","CIRÚRGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA","ANDREI JEAN TEIXEIRA","ANDREI JEAN TEIXEIRA"," "
